Day fraction since midnight on 	Accumulator Pressure (Pa)	DO probe (mg/L)	Source Pressure (Pa)	air valve control ()
0.640645116	27850.45117	-0.167466015	31916.7207	0.025345219
0.640656697	27847.83398	-0.16761367	31916.7207	0.025422398
0.640668264	27826.49414	-0.165569812	31898.07813	0.025419741
0.640679849	27775.31055	-0.157245934	31898.07813	0.025248807
0.640691403	27772.03906	-0.169222161	31898.07813	0.025300434
0.640703011	27791.16211	-0.182231084	31898.07813	0.025330639
0.640714562	27809.41992	-0.164890587	31898.07813	0.025369598
0.64072614	27775.98438	-0.159614191	31863.64063	0.025357222
0.640737717	27773.36133	-0.178684175	31863.64063	0.025389559
0.640749286	27812.69336	-0.187714443	31863.64063	0.025527117
0.640760856	27815.04492	-0.166495815	31863.64063	0.025466051
0.640772427	27809.35742	-0.175315857	31863.64063	0.025359814
0.640784012	27767.03516	-0.161812723	31872.78711	0.025259205
0.640795571	27730.16406	-0.161927834	31872.78711	0.025041296
0.640807173	27749.40625	-0.170890898	31872.78711	0.025187636
0.640818723	27721.13086	-0.169219285	31872.78711	0.025073036
0.640830303	27717.16406	-0.170014769	31872.78711	0.025145182
0.640841901	27720.76953	-0.166955382	31823.74219	0.025234162
0.640853444	27680.54688	-0.16937317	31823.74219	0.075196268
0.640865038	27626.66016	-0.170314118	31823.74219	0.075238694
0.6408766	27589.80664	-0.175490901	31823.74219	0.074758524
0.64088817	27536.52539	-0.174936384	31823.74219	0.074253778
0.640899783	27538.67578	-0.170712695	31680.14844	0.075367325
0.640911336	27543.88477	-0.172365606	31680.14844	0.075390544
0.640922906	27473.64648	-0.170679525	31680.14844	0.074772901
0.640934467	27460.65039	-0.172255173	31680.14844	0.07497165
0.640946061	27458.07813	-0.170658857	31680.14844	0.075181648
0.640957621	27453.7207	-0.171917006	31538.25977	0.076223059
0.640969199	27381.4375	-0.170674503	31538.25977	0.075388656
0.640980767	27418.31445	-0.169230193	31538.25977	0.075633687
0.640992341	27409.64648	-0.165686697	31538.25977	0.075980566
0.64100395	27350.99805	-0.131556556	31538.25977	0.074995561
0.641015517	27281.62891	-0.175105721	31415.62695	0.075539294
0.641027073	27188.61523	-0.175471902	31415.62695	0.074804468
0.641038633	27081.02734	-0.176015988	31415.62695	0.073942631
0.641050207	27069.16406	-0.173022419	31415.62695	0.073987075
0.64106178	26928.26172	-0.172458798	31415.62695	0.072583003
0.641073379	26831.27539	-0.192107096	31318.96289	0.07284155
0.641084947	26770.08789	-0.175578743	31318.96289	0.07236735
0.6410965	26661.78125	-0.199211672	31318.96289	0.071622033
0.641108076	26560.48828	-0.174653977	31318.96289	0.070614635
0.641119653	26526.4375	-0.167456865	31318.96289	0.070624747
0.641131239	26467.64648	-0.172971204	31149.03516	0.071167126
0.641142813	26450.42969	-0.171752244	31149.03516	0.071242562
0.641154376	26365.06055	-0.171726599	31149.03516	0.070423087
0.641165965	26325.7168	-0.132608742	31149.03516	0.070333546
0.641177532	26299.11914	-0.220123038	31149.03516	0.069802372
0.641189092	26252.73047	-0.171684131	31030.68555	0.070689038
0.641200686	26213.18555	-0.173602402	31030.68555	0.070441579
0.641212238	26221.16992	-0.171545371	31030.68555	0.070262011
0.641223812	26196.60938	-0.168645561	31030.68555	0.070463335
0.64123539	26244.44922	-0.141612157	31030.68555	0.070691235
0.641246961	26193.30273	-0.167820454	30923.75195	0.071247664
0.641258559	26104.49023	-0.170412242	30923.75195	0.070175719
0.641270137	25888.69727	-0.157821864	30923.75195	0.068411637
0.641281694	25661.21094	-0.170335904	30923.75195	0.067504272
0.641293286	25582.33008	-0.174165264	30923.75195	0.06681567
0.641304832	25427.68945	-0.177288458	30804.48633	0.06643551
0.641316406	25343.25781	-0.192184627	30804.48633	0.066161668
0.641327998	25230.98633	-0.171794847	30804.48633	0.065387018
0.641339571	25174.99414	-0.171689734	30804.48633	0.065317888
0.641351149	25178.81641	-0.17200388	30804.48633	0.065346956
0.641362722	25059.00586	-0.174655736	30702.32227	0.065009517
0.641374286	25092.37695	-0.174080148	30702.32227	0.065605131
0.641385854	25133.82422	-0.184334204	30702.32227	0.065772539
0.641397461	25142.42773	-0.207915917	30702.32227	0.065931877
0.641408997	25175.5332	-0.177311763	30702.32227	0.065781154
0.64142058	25223.9707	-0.184953019	30546.02148	0.067232469
0.641432159	25280.58984	-0.183134362	30546.02148	0.067579477
0.641443754	25276.67188	-0.172564477	30546.02148	0.067470359
0.641455309	25272.56445	-0.170143902	30546.02148	0.067454798
0.641466898	25129.4707	-0.171877995	30546.02148	0.066274966
0.641478451	24762.05859	-0.171105683	30464.34961	0.064205079
0.641490018	23957.00586	-0.173034102	30464.34961	0.060212109
0.641501593	23053.24805	-0.171078593	30464.34961	0.056427221
0.64151317	22017.70898	-0.168493927	30464.34961	0.052963581
0.641524752	21025.92188	-0.170412108	30464.34961	0.050305584
0.641536319	20217.77734	-0.172019392	30352.47852	0.048855959
0.641547893	20587.73242	-0.168860242	30352.47852	0.050426039
0.641559492	21114.56445	-0.172326878	30352.47852	0.051701984
0.64157105	21501.74414	-0.144291207	30352.47852	0.052916318
0.641582613	22007.41602	-0.137413412	30352.47852	0.054612261
0.641594182	22706.02734	-0.128211021	30233.96289	0.057192101
0.641605777	23254.30273	-0.118429303	30233.96289	0.059349624
0.641617337	23660.89648	-0.101572976	30233.96289	0.060916356
0.641628916	23998.94531	-0.085313201	30233.96289	0.062658795
0.641640499	24251.04688	-0.071746089	30233.96289	0.064066273
0.641652064	24475.96484	-0.062714048	30100.66797	0.06590432
0.641663633	24738.1582	-0.059589751	30100.66797	0.067258385
0.641675219	24767.11719	-0.063974619	30100.66797	0.067345773
0.641686797	24835.16406	-0.079824686	30100.66797	0.06777021
0.641698371	24839.80664	-0.083266527	30100.66797	0.067749248
0.641709932	24908.61523	-0.086645469	30022.41406	0.068780704
0.641721508	24918.29492	-0.09333089	30022.41406	0.06885583
0.641733076	24955.25586	-0.078256868	30022.41406	0.023078234
0.641744647	24790.51563	-0.066484034	30022.41406	0.022384142
0.641756237	24308.61133	-0.047372937	30022.41406	0.021549917
0.6417678	24095.36914	-0.020829167	29874.16406	0.021619078
0.641779387	23794.72656	-0.007958529	29874.16406	0.02096818
0.641790945	23408.98242	-0.002987066	29874.16406	0.020253986
0.641802542	23414.99805	-0.000268527	29874.16406	0.020222202
0.641814096	23305.07422	0.010239431	29874.16406	0.020354849
0.641825673	23157.09961	0.040965356	29785.1875	0.020245624
0.641837237	23032.36328	0.080623746	29785.1875	0.019863884
0.641848812	23048.22852	0.118215717	29785.1875	0.019843698
0.641860395	22691.13867	0.147845492	29785.1875	0.019425797
0.641871985	22304.16211	0.178383753	29785.1875	0.01890766
0.641883541	21971.33789	0.225199372	29695.01953	0.018632254
0.641895136	21768.49609	0.25420174	29695.01953	0.018490786
0.641906711	21623.79688	0.263318807	29695.01953	0.018488982
0.641918274	21642.71875	0.286160588	29695.01953	0.018272833
0.641929849	21354.98828	0.323525935	29695.01953	0.017985682
0.641941416	21152.61523	0.351116747	29596.59375	0.018134287
0.641953007	21216.57422	0.394461155	29596.59375	0.017919348
0.641964563	21402.89453	0.411542863	29596.59375	0.018245232
0.641976144	21361.68555	0.478205919	29596.59375	0.018329001
0.641987729	21398.10547	0.506976485	29596.59375	0.018106037
0.641999294	21043.93555	0.519923747	29494.44727	0.017919196
0.642010855	20872.80273	0.522644043	29494.44727	0.017935285
0.642022429	20956.62891	0.528704405	29494.44727	0.017730101
0.642033996	20606.55469	0.554411888	29494.44727	0.017442054
0.642045572	20257.57031	0.613125145	29494.44727	0.017143671
0.642057174	19951.74219	0.647342145	29408.54492	0.016929679
0.642068722	20089.2207	0.653944254	29408.54492	0.017275406
0.642080297	19887.625	0.697356701	29408.54492	0.016916271
0.642091876	19557.10742	0.734685421	29408.54492	0.01660915
0.64210346	19591.92773	0.767140389	29408.54492	0.016974287
0.642115025	19645.09375	0.7888695	29376.875	0.016686012
0.642126608	19945.38672	0.814644754	29376.875	0.017066604
0.642138166	19665.71094	0.863027632	29376.875	0.016764189
0.642149738	19398.02148	0.900617778	29376.875	0.016494673
0.642161345	19589.66797	0.913626373	29376.875	0.016970329
0.642172889	19548.67773	0.919842601	29412.20703	0.016618239
0.642184465	19924.38086	0.945636869	29412.20703	0.016923072
0.64219604	19878.68555	0.990432978	29412.20703	0.017207591
0.64220763	19846.43945	1.028154254	29412.20703	0.01681607
0.642219202	20138.0957	1.044555068	29412.20703	0.017203464
0.64223076	19860.17578	1.064822316	29426.95117	0.016859011
0.642242356	19550.92188	1.117262244	29426.95117	0.016605529
0.642253897	19761.85352	1.170746326	29426.95117	0.017062661
0.642265508	19664.43555	1.205518365	29426.95117	0.016688215
0.642277079	20001.39844	1.261201263	29426.95117	0.01695043
0.642288636	19927.63477	1.295495272	29467.47852	0.01711115
0.642300209	19915.75195	1.30860889	29467.47852	0.016835737
0.642311787	20166.67969	1.321249247	29467.47852	0.017194808
0.642323364	19909.27148	1.369889021	29467.47852	0.01688129
0.642334932	19666.58984	1.419535637	29467.47852	0.016638973
0.642346508	19697.99609	1.437251329	29479.05664	0.016945673
0.642358102	19624.94336	1.442325234	29479.05664	0.016582104
0.642369656	20033.28711	1.451595068	29479.05664	0.016929773
0.64238122	19929.08984	1.475093246	29479.05664	0.017136574
0.642392806	19994.96289	1.538741946	29479.05664	0.016890932
0.642404371	19587.0293	1.560740113	29474.13281	0.016534266
0.642415947	19081.46289	1.569011688	29474.13281	0.016160338
0.642427529	18507.39844	1.577856422	29474.13281	0.015757899
0.642439117	18057.98438	1.6022048	29474.13281	0.015535101
0.642450672	17616.66211	1.647577882	29474.13281	0.015190428
0.64246227	17252.6582	1.685291052	29486.75781	0.015026323
0.642473811	16819.75586	1.701440334	29486.75781	0.014720375
0.642485396	16617.1875	1.719748735	29486.75781	0.014636775
0.642497	16106.9209	1.749935508	29486.75781	0.014334736
0.642508546	15900.74121	1.799133062	29486.75781	0.014236873
0.642520115	15492.91113	1.838301063	29505.17188	0.014064366
0.6425317	15931.27539	1.889399409	29505.17188	0.014258655
0.642543268	15356.43066	1.947261453	29505.17188	0.013986
0.642554855	14876.96094	1.977342248	29505.17188	0.01376813
0.642566407	14676.9248	2.029401302	29505.17188	0.013794367
0.642578005	15027.72656	2.08169651	29539.64453	0.013799675
0.642589561	14537.96777	2.093603849	29539.64453	0.013606114
0.642601147	14251.35449	2.105543852	29539.64453	0.013480459
0.642612728	14059.40137	2.163866043	29539.64453	0.013525448
0.642624289	14358.0293	2.22024703	29539.64453	0.01353898
0.642635856	13852.85352	2.279568195	29607.17578	0.013295516
0.642647423	13474.69238	2.33748126	29607.17578	0.013144598
0.642659016	13339.32324	2.356140375	29607.17578	0.013198627
0.642670574	13721.4707	2.376355171	29607.17578	0.013237768
0.642682156	13478.18359	2.427491188	29607.17578	0.013224265
0.642693739	13879.29688	2.47380805	29701.23633	0.013240078
0.642705323	13562.67188	2.486746788	29701.23633	0.013191486
0.642716872	14025.80371	2.499253273	29701.23633	0.01331625
0.642728443	13670.13965	2.546772957	29701.23633	0.013225766
0.642740017	14095.54785	2.599424362	29701.23633	0.013353846
0.642751607	13702.0293	2.618658304	29812.41602	0.013167184
0.64276319	14170.47559	2.639563561	29812.41602	0.013321649
0.642774745	13658.41797	2.697683096	29812.41602	0.013121955
0.642786319	14214.27441	2.736520529	29812.41602	0.01333439
0.642797897	13687.24414	2.760870695	29812.41602	0.013139371
0.642809491	14376.71582	2.807852507	29891.70508	0.013363701
0.642821044	13777.33887	2.86126399	29891.70508	0.013139774
0.642832611	14618.96387	2.903756142	29891.70508	0.013462001
0.6428442	13979.48926	2.961289883	29891.70508	0.013210794
0.642855778	14561.25391	3.003912211	29891.70508	0.013446203
0.642867343	13970.41895	3.013913631	30029.49414	0.01315044
0.642878915	14603.7998	3.037479162	30029.49414	0.013419544
0.642890504	14093.35352	3.088332176	30029.49414	0.01319435
0.642902055	14567.35938	3.125174522	30029.49414	0.013402485
0.642913635	14060.91602	3.141135454	30029.49414	0.013207149
0.642925209	14494.0957	3.151298046	30106.89453	0.013354577
0.642936797	14018.28418	3.178856373	30106.89453	0.013146114
0.642948375	14522.31348	3.212276936	30106.89453	0.013374278
0.642959922	14019.23145	3.247142553	30106.89453	0.013142337
0.642971515	14457.9707	3.269016743	30106.89453	0.013364873
0.642983085	14039.03711	3.286964893	30195.77148	0.013094734
0.642994663	14432.96875	3.307523727	30195.77148	0.013343007
0.64300624	14085.24414	3.325975418	30195.77148	0.013126775
0.643017817	14497.87109	3.347367048	30195.77148	0.013395607
0.643029377	14178.60547	3.374990225	30195.77148	0.013160329
0.643040943	14504.3291	3.392020941	30300.76563	0.013363763
0.643052524	14217.24121	3.402394533	30300.76563	0.013128238
0.643064111	14519.21484	3.410774946	30300.76563	0.013383942
0.643075666	14265.25	3.441087008	30300.76563	0.013143818
0.643087242	14521.42188	3.497841597	30300.76563	0.013399706
0.643098826	14254.09473	3.530445814	30414.67383	0.013098243
0.643110423	13908.94238	3.548472881	30414.67383	0.013017286
0.643121968	13503.18359	3.57758832	30414.67383	0.012824857
0.643133535	13289.11523	3.642349958	30414.67383	0.01281144
0.64314512	13035.4502	3.655796289	30414.67383	0.012675262
0.643156698	13025.11328	3.663291693	30541.32813	0.012746864
0.643168291	13137.51465	3.666799069	30541.32813	0.012653748
0.643179854	13004.0918	3.675356388	30541.32813	0.01268776
0.643191418	13394.62695	3.697831392	30541.32813	0.012743019
0.64320298	12966.43848	3.74028039	30541.32813	0.012600296
0.643214567	12767.9668	3.777566195	30620.41406	0.012494005
0.643226169	12263.29688	3.79703927	30620.41406	0.012342318
0.64323772	12860.05566	3.813379049	30620.41406	0.012540753
0.643249284	12495.77539	3.873426914	30620.41406	0.012409135
0.643260849	12528.87598	3.916218281	30620.41406	0.012465042
0.643272438	12201.36328	3.94089365	30587.59375	0.01233218
0.643284041	12264.30957	3.983749867	30587.59375	0.012479708
0.643295585	12204.56055	4.02970171	30587.59375	0.012327678
0.643307179	12182.34863	4.051873207	30587.59375	0.012443274
0.643318728	12239.99121	4.063328266	30587.59375	0.012343406
0.6433303	11941.62598	4.079277992	30532.73633	0.012330777
0.64334188	12158.57813	4.104748726	30532.73633	0.012337383
0.643353444	11729.44922	4.16031456	30532.73633	0.012203105
0.643365033	11498.45703	4.175124168	30532.73633	0.012128728
0.643376608	11086.5127	4.187422752	30532.73633	0.012033851
0.643388197	11794.7041	4.189358234	30502.05664	0.012299261
0.64339975	11536.18457	4.191086769	30502.05664	0.012158825
0.643411339	11936.01758	4.194863319	30502.05664	0.012435225
